#Sample	Not specified
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2750000000.00	3840964314.82	1504629.00000	1504443.00000	1.00012363380
2751000000.00	3840964316.10	1500583.00000	1499439.00000	1.00076295201
2752000000.00	3840964317.38	1501487.00000	1501298.00000	1.00012589106
2753000000.00	3840964318.67	1490926.00000	1489020.00000	1.00128003653
2754000000.00	3840964319.94	1495666.00000	1495044.00000	1.00041604127
2755000000.00	3840964321.22	1504038.00000	1502067.00000	1.00131219180
2756000000.00	3840964322.51	1496233.00000	1497085.00000	0.999430894037
2757000000.00	3840964323.80	1496867.00000	1496859.00000	1.00000534452
2758000000.00	3840964325.09	1511811.00000	1510052.00000	1.00116486055
2759000000.00	3840964326.37	1501604.00000	1503542.00000	0.998711043656
2760000000.00	3840964327.65	1503885.00000	1502989.00000	1.00059614541
2761000000.00	3840964328.94	1513316.00000	1514158.00000	0.999443915364
2762000000.00	3840964330.22	1501361.00000	1504331.00000	0.998025700461
2763000000.00	3840964331.49	1509089.00000	1511730.00000	0.998252994913
2764000000.00	3840964332.77	1503260.00000	1505793.00000	0.998317829874
2765000000.00	3840964334.06	1517245.00000	1514189.00000	1.00201824211
2766000000.00	3840964335.35	1509192.00000	1507431.00000	1.00116821267
2767000000.00	3840964336.64	1508623.00000	1509921.00000	0.999140352376
2768000000.00	3840964337.92	1513118.00000	1513469.00000	0.999768082465
2769000000.00	3840964339.20	1506525.00000	1508653.00000	0.998589470210
2770000000.00	3840964340.48	1494397.00000	1493157.00000	1.00083045520
2771000000.00	3840964341.77	1492100.00000	1493848.00000	0.998829867564
2772000000.00	3840964343.06	1502548.00000	1504857.00000	0.998465634941
2773000000.00	3840964344.33	1507397.00000	1507286.00000	1.00007364229
2774000000.00	3840964345.61	1496543.00000	1498058.00000	0.998988690692
2775000000.00	3840964346.90	1494030.00000	1497479.00000	0.997696795748
2776000000.00	3840964348.18	1489659.00000	1493590.00000	0.997368086289
2777000000.00	3840964349.47	1507703.00000	1507113.00000	1.00039147695
2778000000.00	3840964350.75	1494953.00000	1494567.00000	1.00025826878
2779000000.00	3840964352.03	1502205.00000	1503374.00000	0.999222415713
2780000000.00	3840964353.31	1510485.00000	1511129.00000	0.999573828575
2781000000.00	3840964354.59	1505637.00000	1508983.00000	0.997782612528
2782000000.00	3840964355.87	1513431.00000	1514670.00000	0.999182000040
2783000000.00	3840964357.15	1500905.00000	1500815.00000	1.00005996742
2784000000.00	3840964358.42	1491906.00000	1495226.00000	0.997779599873
2785000000.00	3840964359.70	1500036.00000	1499353.00000	1.00045552982
2786000000.00	3840964360.99	1504029.00000	1504386.00000	0.999762693883
2787000000.00	3840964362.27	1499012.00000	1501565.00000	0.998299773903
2788000000.00	3840964363.56	1500613.00000	1501263.00000	0.999567031226
2789000000.00	3840964364.85	1493468.00000	1494426.00000	0.999358951196
2790000000.00	3840964366.14	1503663.00000	1504636.00000	0.999353331969
2791000000.00	3840964367.43	1492912.00000	1495355.00000	0.998366274229
2792000000.00	3840964368.72	1493047.00000	1494750.00000	0.998860679043
2793000000.00	3840964370.00	1507078.00000	1506717.00000	1.00023959377
2794000000.00	3840964371.29	1497122.00000	1500148.00000	0.997982865691
2795000000.00	3840964372.58	1501250.00000	1503234.00000	0.998680178868
2796000000.00	3840964373.85	1495280.00000	1495758.00000	0.999680429588
2797000000.00	3840964375.13	1501161.00000	1502131.00000	0.999354250728
2798000000.00	3840964376.40	1500009.00000	1501809.00000	0.998801445457
2799000000.00	3840964377.68	1501576.00000	1504346.00000	0.998158668285
2800000000.00	3840964378.96	1496850.00000	1500487.00000	0.997576120286
2801000000.00	3840964380.24	1500291.00000	1503401.00000	0.997931356970
2802000000.00	3840964381.52	1491537.00000	1497201.00000	0.996216940812
2803000000.00	3840964382.80	1495736.00000	1501612.00000	0.996086871975
2804000000.00	3840964384.09	1502534.00000	1511081.00000	0.994343784350
2805000000.00	3840964385.37	1495362.00000	1503888.00000	0.994330694839
2806000000.00	3840964386.66	1483755.00000	1497454.00000	0.990851805798
2807000000.00	3840964387.93	1474164.00000	1489511.00000	0.989696618555
2808000000.00	3840964389.21	1483603.00000	1499821.00000	0.989186709614
2809000000.00	3840964390.49	1483896.00000	1499960.00000	0.989290381077
2810000000.00	3840964391.77	1490578.00000	1503995.00000	0.991079092683
2811000000.00	3840964393.05	1487047.00000	1500434.00000	0.991077914790
2812000000.00	3840964394.33	1494132.00000	1504869.00000	0.992865159692
2813000000.00	3840964395.62	1487815.00000	1499363.00000	0.992298062577
2814000000.00	3840964396.91	1482314.00000	1491461.00000	0.993867087373
2815000000.00	3840964398.19	1489083.00000	1495379.00000	0.995789696124
2816000000.00	3840964399.48	1484863.00000	1493612.00000	0.994142387715
2817000000.00	3840964400.76	1496700.00000	1500557.00000	0.997429621134
2818000000.00	3840964402.05	1499252.00000	1501946.00000	0.998206326992
2819000000.00	3840964403.34	1498268.00000	1502550.00000	0.997150178031
2820000000.00	3840964404.62	1508224.00000	1509716.00000	0.999011734657
2821000000.00	3840964405.90	1494931.00000	1499148.00000	0.997187068922
2822000000.00	3840964407.18	1500367.00000	1503151.00000	0.998147890664
2823000000.00	3840964408.47	1499693.00000	1501476.00000	0.998812501832
2824000000.00	3840964409.76	1495281.00000	1498916.00000	0.997574914138
2825000000.00	3840964411.05	1501875.00000	1503081.00000	0.999197648031
2826000000.00	3840964412.32	1503421.00000	1506383.00000	0.998033700593
2827000000.00	3840964413.61	1504303.00000	1506978.00000	0.998224924319
2828000000.00	3840964414.89	1495882.00000	1500497.00000	0.996924352398
2829000000.00	3840964416.17	1497804.00000	1502429.00000	0.996921651539
2830000000.00	3840964417.45	1489803.00000	1496321.00000	0.995643982809
2831000000.00	3840964418.73	1491129.00000	1497950.00000	0.995446443473
2832000000.00	3840964420.01	1485575.00000	1492904.00000	0.995090776098
2833000000.00	3840964421.29	1495432.00000	1508375.00000	0.991419242562
2834000000.00	3840964422.57	1489828.00000	1501991.00000	0.991902081970
2835000000.00	3840964423.85	1487631.00000	1500713.00000	0.991282810238
2836000000.00	3840964425.14	1473774.00000	1491938.00000	0.987825231343
2837000000.00	3840964426.42	1477847.00000	1498941.00000	0.985927398076
2838000000.00	3840964427.71	1469777.00000	1495797.00000	0.982604591398
2839000000.00	3840964428.98	1475912.00000	1500327.00000	0.983726880873
2840000000.00	3840964430.26	1463952.00000	1493473.00000	0.980233321928
2841000000.00	3840964431.55	1463893.00000	1492865.00000	0.980593020802
2842000000.00	3840964432.84	1461123.00000	1490262.00000	0.980447062329
2843000000.00	3840964434.13	1472925.00000	1503563.00000	0.979623068671
2844000000.00	3840964435.41	1464695.00000	1494000.00000	0.980384872825
2845000000.00	3840964436.69	1468718.00000	1496196.00000	0.981634759082
2846000000.00	3840964437.97	1471165.00000	1497790.00000	0.982223809746
2847000000.00	3840964439.26	1481223.00000	1504026.00000	0.984838692948
2848000000.00	3840964440.54	1479603.00000	1496979.00000	0.988392622742
2849000000.00	3840964441.80	1481435.00000	1497263.00000	0.989428710921
2850000000.00	3840964443.08	1477285.00000	1488829.00000	0.992246255278
2851000000.00	3840964444.36	1495880.00000	1503663.00000	0.994823973191
2852000000.00	3840964445.64	1495354.00000	1498149.00000	0.998134364472
2853000000.00	3840964446.93	1488299.00000	1496816.00000	0.994309921861
2854000000.00	3840964448.20	1496099.00000	1499901.00000	0.997465166034
2855000000.00	3840964449.48	1497218.00000	1501457.00000	0.997176742324
2856000000.00	3840964450.77	1501480.00000	1506132.00000	0.996911293300
2857000000.00	3840964452.04	1512588.00000	1516680.00000	0.997302001741
2858000000.00	3840964453.32	1510351.00000	1511672.00000	0.999126133182
2859000000.00	3840964454.60	1501740.00000	1505022.00000	0.997819300980
2860000000.00	3840964455.88	1499351.00000	1503149.00000	0.997473304376
2861000000.00	3840964457.16	1495117.00000	1500524.00000	0.996396592124
2862000000.00	3840964458.44	1497813.00000	1499836.00000	0.998651185863
2863000000.00	3840964459.72	1484282.00000	1487075.00000	0.998121816317
2864000000.00	3840964461.01	1486784.00000	1488585.00000	0.998790126194
2865000000.00	3840964462.30	1496435.00000	1498701.00000	0.998488023962
2866000000.00	3840964463.60	1497099.00000	1497805.00000	0.999528643582
2867000000.00	3840964464.87	1480364.00000	1480446.00000	0.999944611286
2868000000.00	3840964466.17	1501303.00000	1502536.00000	0.999179387382
2869000000.00	3840964467.44	1501841.00000	1501571.00000	1.00017981168
2870000000.00	3840964468.72	1504531.00000	1505601.00000	0.999289320345
2871000000.00	3840964470.00	1490790.00000	1493866.00000	0.997940913040
2872000000.00	3840964471.28	1495851.00000	1496869.00000	0.999319913767
2873000000.00	3840964472.56	1499482.00000	1498395.00000	1.00072544289
2874000000.00	3840964473.85	1497240.00000	1499100.00000	0.998759255553
2875000000.00	3840964475.13	1505511.00000	1505313.00000	1.00013153411
2876000000.00	3840964476.42	1491261.00000	1495482.00000	0.997177498626
2877000000.00	3840964477.70	1490867.00000	1488039.00000	1.00190048782
2878000000.00	3840964478.98	1492211.00000	1492224.00000	0.999991288171
2879000000.00	3840964480.26	1505881.00000	1507698.00000	0.998794851489
2880000000.00	3840964481.54	1503556.00000	1506501.00000	0.998045139034
2881000000.00	3840964482.82	1499197.00000	1502155.00000	0.998030829042
2882000000.00	3840964484.11	1501687.00000	1502224.00000	0.999642530009
2883000000.00	3840964485.39	1501926.00000	1501517.00000	1.00027239119
2884000000.00	3840964486.67	1493321.00000	1495448.00000	0.998577683744
