#Sample	Not specified
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2927000000.00	3840947270.73	1773130.00000	1782148.00000	0.994939814202
2928000000.00	3840947272.03	1774446.00000	1776972.00000	0.998578480696
2929000000.00	3840947273.31	1774569.00000	1777713.00000	0.998231435558
2930000000.00	3840947274.59	1776648.00000	1780450.00000	0.997864584796
2931000000.00	3840947275.87	1767433.00000	1769626.00000	0.998760755097
2932000000.00	3840947277.15	1780799.00000	1783165.00000	0.998673145783
2933000000.00	3840947278.43	1780134.00000	1781761.00000	0.999086858451
2934000000.00	3840947279.72	1774010.00000	1776871.00000	0.998389866231
2935000000.00	3840947281.00	1776848.00000	1779682.00000	0.998407580680
2936000000.00	3840947282.29	1776727.00000	1777942.00000	0.999316625627
2937000000.00	3840947283.58	1779666.00000	1779147.00000	1.00029171283
2938000000.00	3840947284.86	1769091.00000	1773099.00000	0.997739550922
2939000000.00	3840947286.15	1785765.00000	1786646.00000	0.999506897281
2940000000.00	3840947287.42	1776744.00000	1782809.00000	0.996598065188
2941000000.00	3840947288.70	1773807.00000	1779451.00000	0.996828235225
2942000000.00	3840947289.98	1775749.00000	1778206.00000	0.998618270324
2943000000.00	3840947291.26	1785806.00000	1785949.00000	0.999919930524
2944000000.00	3840947292.54	1784948.00000	1788993.00000	0.997738951466
2945000000.00	3840947293.81	1778078.00000	1778280.00000	0.999886407090
2946000000.00	3840947295.09	1776841.00000	1781013.00000	0.997657512887
2947000000.00	3840947296.37	1787768.00000	1789787.00000	0.998871932805
2948000000.00	3840947297.65	1784696.00000	1788597.00000	0.997818960895
2949000000.00	3840947298.94	1775330.00000	1778125.00000	0.998428119508
2950000000.00	3840947300.22	1778162.00000	1781203.00000	0.998292726882
2951000000.00	3840947301.51	1774535.00000	1776434.00000	0.998931004473
2952000000.00	3840947302.79	1777232.00000	1778887.00000	0.999069642985
2953000000.00	3840947304.07	1775319.00000	1775210.00000	1.00006140119
2954000000.00	3840947305.35	1774373.00000	1775917.00000	0.999130589999
2955000000.00	3840947306.64	1779750.00000	1779670.00000	1.00004495215
2956000000.00	3840947307.92	1777338.00000	1777603.00000	0.999850922844
2957000000.00	3840947309.20	1780677.00000	1782019.00000	0.999246921610
2958000000.00	3840947310.49	1779048.00000	1779123.00000	0.999957844399
2959000000.00	3840947311.78	1777979.00000	1782497.00000	0.997465353378
2960000000.00	3840947313.06	1777860.00000	1777758.00000	1.00005737564
2961000000.00	3840947314.35	1771920.00000	1774243.00000	0.998690709221
2962000000.00	3840947315.62	1783303.00000	1785654.00000	0.998683395551
2963000000.00	3840947316.89	1787737.00000	1789886.00000	0.998799364876
2964000000.00	3840947318.18	1771575.00000	1773919.00000	0.998678631888
2965000000.00	3840947319.47	1773706.00000	1776564.00000	0.998391276644
2966000000.00	3840947320.75	1774985.00000	1779806.00000	0.997291277813
2967000000.00	3840947322.03	1780965.00000	1780110.00000	1.00048030740
2968000000.00	3840947323.32	1785781.00000	1784495.00000	1.00072065206
2969000000.00	3840947324.59	1787388.00000	1786887.00000	1.00028037587
2970000000.00	3840947325.87	1780160.00000	1784261.00000	0.997701569445
2971000000.00	3840947327.16	1780048.00000	1782495.00000	0.998627205125
2972000000.00	3840947328.44	1775038.00000	1777176.00000	0.998796967774
2973000000.00	3840947329.72	1774878.00000	1773987.00000	1.00050225847
2974000000.00	3840947331.01	1779641.00000	1779651.00000	0.999994380921
