QEPB0421_1:101		
747.275	1270.67	
748.027	1259.28	
748.779	1244.88	
749.531	1237.07	
750.282	1210.67	
751.034	1197.78	
751.786	1187.17	
752.537	1167.78	
753.289	1153.07	
754.04	1133.17	
754.791	1120.47	
755.543	1104.78	
756.294	1094.57	
757.045	1077.38	
757.796	1061.38	
758.547	1044.17	
759.298	1027.57	
760.049	1011.88	
760.799	995.07	
761.55	981.07	
762.301	966.67	
763.051	950.07	
763.802	931.97	
764.552	909.17	
765.302	894.78	
766.053	877.38	
766.803	861.38	
767.553	848.07	
768.303	829.67	
769.053	820.88	
769.803	805.88	
770.553	791.57	
771.302	779.78	
772.052	771.28	
772.802	754.47	
773.551	739.67	
774.301	728.17	
775.05	714.17	
775.799	698.78	
776.549	686.57	
777.298	672.17	
778.047	656.78	
778.796	646.97	
779.545	634.28	
780.294	623.97	
781.042	609.47	
781.791	596.47	
782.54	584.07	
783.288	570.47	
784.037	563.07	
784.785	552.57	
785.534	538.57	
786.282	529.97	
787.03	520.07	
787.778	511.17	
788.526	500.17	
789.274	489.07	
790.022	478.88	
790.77	472.67	
791.518	463.78	
792.266	451.38	
793.013	443.57	
793.761	434.28	
794.508	422.88	
795.256	416.47	
796.003	408.28	
796.751	400.88	
797.498	390.07	
798.245	385.78	
798.992	378.47	
799.739	368.78	
800.486	361.17	
801.233	353.78	
801.98	344.78	
802.726	338.47	
803.473	332.67	
804.219	328.17	
804.966	319.67	
805.712	314.67	
806.459	309.38	
807.205	303.28	
807.951	299.78	
808.697	288.88	
809.443	287.47	
810.189	280.97	
810.935	276.88	
811.681	269.97	
812.427	263.97	
813.173	256.17	
813.918	252.47	
814.664	248.38	
815.409	242.57	
816.155	239.17	
816.9	234.38	
817.645	229.38	
818.391	226.17	
819.136	220.67	
819.881	215.88	
820.626	213.28	
821.371	207.67	
822.116	203.17	
822.86	198.88	
823.605	192.78	
824.35	191.88	
825.094	185.97	
825.839	181.57	
826.583	178.57	
827.328	175.28	
828.072	171.17	
828.816	166.28	
829.56	164.67	
830.304	160.47	
831.048	158.17	
831.792	153.78	
832.536	151.57	
833.28	148.47	
834.023	146.07	
834.767	140.67	
835.511	138.88	
836.254	136.17	
836.998	133.67	
837.741	132.67	
838.484	130.88	
839.227	127.47	
839.971	126.38	
840.714	122.88	
841.457	119.97	
842.2	117.28	
842.942	116.47	
843.685	114.28	
844.428	110.28	
845.17	109.67	
845.913	104.78	
846.656	103.38	
847.398	102.78	
848.14	99.07	
848.883	98.47	
849.625	95.78	
850.367	93.07	
851.109	92.57	
851.851	91.07	
852.593	90.57	
853.335	87.67	
854.077	84.47	
854.818	83.07	
855.56	81.88	
856.301	79.47	
857.043	77.28	
857.784	77.28	
858.526	74.88	
859.267	73.67	
860.008	73.28	
860.749	70.47	
861.49	70.17	
862.231	67.67	
862.972	66.78	
863.713	67.67	
864.454	62.97	
865.195	63.28	
865.935	62.57	
866.676	60.38	
867.416	61.17	
868.157	57.88	
868.897	58.38	
869.638	56.47	
870.378	56.07	
871.118	54.67	
871.858	53.47	
872.598	51.38	
873.338	51.47	
874.078	49.67	
874.818	48.97	
875.557	49.28	
876.297	48.67	
877.037	48.28	
877.776	47.57	
878.516	45.38	
879.255	44.47	
879.994	45.17	
880.733	43.67	
881.473	43.07	
882.212	42.38	
882.951	40.47	
883.69	41.47	
884.428	40.28	
885.167	38.57	
885.906	37.88	
886.645	37.47	
887.383	38.38	
888.122	37.67	
888.86	35.67	
889.599	36.28	
890.337	34.78	
891.075	34.78	
891.813	34.47	
892.551	33.57	
893.289	32.07	
894.027	32.38	
894.765	32.38	
895.503	31.38	
896.241	30.47	
896.979	30.17	
897.716	28.88	
898.454	28.67	
899.191	27.57	
899.929	27.07	
900.666	26.38	
901.403	25.57	
902.14	25.78	
