#Sample	Not specified
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2750000000.00	3840957405.39	1626835.00000	1625712.00000	1.00069077426
2751000000.00	3840957406.68	1624298.00000	1621676.00000	1.00161684578
2752000000.00	3840957407.96	1634089.00000	1634538.00000	0.999725304643
2753000000.00	3840957409.25	1627985.00000	1628178.00000	0.999881462592
2754000000.00	3840957410.53	1628778.00000	1628969.00000	0.999882747922
2755000000.00	3840957411.81	1626981.00000	1628256.00000	0.999216953599
2756000000.00	3840957413.09	1629822.00000	1629079.00000	1.00045608592
2757000000.00	3840957414.37	1618105.00000	1617330.00000	1.00047918483
2758000000.00	3840957415.65	1628729.00000	1628217.00000	1.00031445440
2759000000.00	3840957416.93	1633802.00000	1636294.00000	0.998477046301
2760000000.00	3840957418.21	1624961.00000	1627433.00000	0.998481043459
2761000000.00	3840957419.50	1629691.00000	1630274.00000	0.999642391402
2762000000.00	3840957420.78	1624459.00000	1626692.00000	0.998627275477
2763000000.00	3840957422.22	1627052.00000	1625648.00000	1.00086365560
2764000000.00	3840957423.49	1629524.00000	1629519.00000	1.00000306839
2765000000.00	3840957424.78	1626483.00000	1626557.00000	0.999954505130
2766000000.00	3840957426.06	1644847.00000	1643267.00000	1.00096149926
2767000000.00	3840957427.34	1643475.00000	1643594.00000	0.999927597691
2768000000.00	3840957428.62	1635631.00000	1636764.00000	0.999307780474
2769000000.00	3840957429.90	1648365.00000	1646524.00000	1.00111811307
2770000000.00	3840957431.18	1634262.00000	1636617.00000	0.998561056130
2771000000.00	3840957432.47	1643858.00000	1643659.00000	1.00012107134
2772000000.00	3840957433.74	1634996.00000	1639269.00000	0.997393350329
2773000000.00	3840957435.02	1625699.00000	1626837.00000	0.999300483085
2774000000.00	3840957436.30	1616903.00000	1616868.00000	1.00002164679
2775000000.00	3840957437.59	1624516.00000	1626846.00000	0.998567780847
2776000000.00	3840957438.87	1613766.00000	1615572.00000	0.998882129673
2777000000.00	3840957440.15	1616481.00000	1614824.00000	1.00102611802
2778000000.00	3840957441.43	1613487.00000	1615559.00000	0.998717471785
2779000000.00	3840957442.71	1623870.00000	1624587.00000	0.999558657062
2780000000.00	3840957443.99	1625427.00000	1626803.00000	0.999154169251
2781000000.00	3840957445.28	1619160.00000	1622607.00000	0.997875640867
2782000000.00	3840957446.56	1624239.00000	1623646.00000	1.00036522740
2783000000.00	3840957447.84	1623744.00000	1625319.00000	0.999030959461
2784000000.00	3840957449.12	1617813.00000	1617577.00000	1.00014589723
2785000000.00	3840957450.40	1623561.00000	1624385.00000	0.999492731095
2786000000.00	3840957451.68	1623750.00000	1627027.00000	0.997985896977
2787000000.00	3840957452.97	1620086.00000	1623601.00000	0.997835059229
2788000000.00	3840957454.25	1623003.00000	1626700.00000	0.997727300670
2789000000.00	3840957455.53	1620976.00000	1622149.00000	0.999276885169
2790000000.00	3840957456.81	1613706.00000	1610795.00000	1.00180718217
2791000000.00	3840957458.10	1613738.00000	1614840.00000	0.999317579451
2792000000.00	3840957459.38	1621020.00000	1621989.00000	0.999402585344
2793000000.00	3840957460.66	1621693.00000	1625813.00000	0.997465883223
2794000000.00	3840957461.95	1618521.00000	1619934.00000	0.999127742241
2795000000.00	3840957463.23	1624533.00000	1625464.00000	0.999427240468
2796000000.00	3840957464.51	1621308.00000	1620375.00000	1.00057579264
2797000000.00	3840957465.79	1618601.00000	1620773.00000	0.998659898703
2798000000.00	3840957467.07	1622764.00000	1625308.00000	0.998434758212
2799000000.00	3840957468.35	1618153.00000	1617750.00000	1.00024911142
2800000000.00	3840957469.64	1609572.00000	1609545.00000	1.00001677493
2801000000.00	3840957470.92	1618209.00000	1620798.00000	0.998402638700
2802000000.00	3840957472.20	1613798.00000	1615146.00000	0.999165400527
2803000000.00	3840957473.58	1620068.00000	1623517.00000	0.997875599701
2804000000.00	3840957474.86	1614235.00000	1616547.00000	0.998569791042
2805000000.00	3840957476.14	1617979.00000	1621794.00000	0.997647666720
2806000000.00	3840957477.41	1620491.00000	1623228.00000	0.998313853630
2807000000.00	3840957478.69	1618264.00000	1618416.00000	0.999906081008
2808000000.00	3840957479.97	1621192.00000	1623485.00000	0.998587606291
