Versuchsteilnehmer 1: SanC
Versuchsteilnehmer 2: TalH
Versuch: Supraleitung
Startzeit: 19.03.2026 11:11:37
Stoppzeit: 19.03.2026 12:14:06
Probennummer: 
Gatespannung: 
Sweeprate: 
Strom: 
Magnetfeld: 
Temperatur: 
Bemerkung: 
Kommentar: 

Zeit/s          	U_AB [V]          	U_M [V]          	U_Sn [V]          	U_Spule [V]
0,000000000000	0,127816840000	0,000501252000	0,000079312000	0,000042491000
1,000000000000	0,127806870000	0,000472879000	0,000078568000	0,000062631000
2,000000000000	0,127819000000	0,000451651000	0,000079207000	0,000082948000
3,000000000000	0,127864410000	0,000465919000	0,000079018000	0,000102995000
4,000000000000	0,127875900000	0,000485167000	0,000079783000	0,000123114000
5,001000000000	0,127853250000	0,000460143000	0,000080568000	0,000123457000
6,000000000000	0,127916540000	0,000421442000	0,000080693000	0,000123986000
7,000000000000	0,127846640000	0,000446222000	0,000079730000	0,000124214000
8,000000000000	0,127874600000	0,000449365000	0,000079772000	0,000124536000
9,000000000000	0,127865500000	0,000449324000	0,000080160000	0,000125065000
10,000000000000	0,127855640000	0,000452978000	0,000080421000	0,000125034000
11,001000000000	0,127859540000	0,000433424000	0,000080212000	0,000125874000
12,000000000000	0,127869400000	0,000450120000	0,000080191000	0,000126134000
13,000000000000	0,127907330000	0,000458836000	0,000079866000	0,000126725000
14,000000000000	0,127966720000	0,000414032000	0,000080097000	0,000126912000
15,000000000000	0,127901050000	0,000447834000	0,000080118000	0,000127669000
16,000000000000	0,127892160000	0,000465552000	0,000079971000	0,000127732000
17,000000000000	0,127971060000	0,000459408000	0,000080442000	0,000128354000
18,000000000000	0,127951660000	0,000422687000	0,000079846000	0,000128572000
19,000000000000	0,127986340000	0,000438690000	0,000080662000	0,000129174000
20,000000000000	0,127924240000	0,000475308000	0,000080149000	0,000129651000
21,000000000000	0,127988070000	0,000449957000	0,000080767000	0,000129713000
22,000000000000	0,128007040000	0,000437077000	0,000080369000	0,000130284000
23,000000000000	0,128006600000	0,000431015000	0,000080725000	0,000130637000
24,000000000000	0,127994030000	0,000425994000	0,000080243000	0,000131052000
25,000000000000	0,128013320000	0,000452202000	0,000080484000	0,000131280000
26,000000000000	0,127976260000	0,000486882000	0,000080547000	0,000131695000
27,000000000000	0,127964660000	0,000444732000	0,000080714000	0,000132214000
28,000000000000	0,128040090000	0,000432280000	0,000080411000	0,000132816000
29,000000000000	0,127954150000	0,000457387000	0,000079982000	0,000133127000
30,000000000000	0,127996310000	0,000448426000	0,000080432000	0,000133594000
31,000000000000	0,127976040000	0,000448589000	0,000080777000	0,000133522000
32,000000000000	0,127967160000	0,000439527000	0,000080086000	0,000134196000
33,000000000000	0,128067950000	0,000438159000	0,000080338000	0,000134632000
34,000000000000	0,128027410000	0,000462653000	0,000080735000	0,000135088000
35,000000000000	0,128064910000	0,000428239000	0,000080484000	0,000135493000
36,000000000000	0,127984170000	0,000436383000	0,000080484000	0,000135991000
37,000000000000	0,128005630000	0,000458775000	0,000080913000	0,000136468000
38,000000000000	0,128052120000	0,000443323000	0,000080861000	0,000136697000
39,000000000000	0,128032620000	0,000443772000	0,000081049000	0,000137049000
40,000000000000	0,128046600000	0,000398662000	0,000080934000	0,000137527000
41,000000000000	0,128065670000	0,000440282000	0,000081060000	0,000137911000
42,000000000000	0,128025460000	0,000469369000	0,000081060000	0,000138346000
43,000000000000	0,128014080000	0,000439812000	0,000080851000	0,000138865000
44,000000000000	0,128037600000	0,000420074000	0,000080317000	0,000139094000
45,000000000000	0,128042590000	0,000443609000	0,000081081000	0,000139457000
46,000000000000	0,128021020000	0,000461367000	0,000080463000	0,000139976000
47,000000000000	0,128065350000	0,000433913000	0,000080976000	0,000140453000
48,000000000000	0,128059600000	0,000428994000	0,000081039000	0,000140640000
49,001000000000	0,128039770000	0,000430750000	0,000080798000	0,000141107000
50,000000000000	0,128032720000	0,000463653000	0,000080903000	0,000141605000
51,000000000000	0,128008230000	0,000458877000	0,000081039000	0,000141874000
52,000000000000	0,127965210000	0,000439772000	0,000081165000	0,000142196000
53,000000000000	0,128017330000	0,000430423000	0,000081657000	0,000142642000
54,000000000000	0,127998370000	0,000444956000	0,000082138000	0,000143286000
55,000000000000	0,127942880000	0,000460061000	0,000080966000	0,000143545000
56,000000000000	0,128005850000	0,000425443000	0,000080892000	0,000143898000
57,000000000000	0,127999130000	0,000427667000	0,000081761000	0,000144448000
58,000000000000	0,127987750000	0,000437261000	0,000081510000	0,000144852000
59,000000000000	0,127982650000	0,000439180000	0,000080652000	0,000145133000
60,000000000000	0,127986990000	0,000421707000	0,000081165000	0,000145662000
61,000000000000	0,127989480000	0,000414522000	0,000081217000	0,000146015000
62,000000000000	0,127967370000	0,000429280000	0,000081280000	0,000146461000
63,000000000000	0,127993270000	0,000446895000	0,000081458000	0,000146741000
64,000000000000	0,127969000000	0,000445711000	0,000081489000	0,000147063000
65,000000000000	0,127945260000	0,000410338000	0,000081374000	0,000147633000
66,001000000000	0,127971060000	0,000440343000	0,000081458000	0,000148090000
67,000000000000	0,127964770000	0,000442262000	0,000081479000	0,000148567000
68,000000000000	0,127942770000	0,000459734000	0,000081824000	0,000148951000
69,000000000000	0,127936160000	0,000429239000	0,000081374000	0,000149065000
70,000000000000	0,127918820000	0,000419156000	0,000081667000	0,000149470000
71,000000000000	0,127896390000	0,000435710000	0,000081594000	0,000149958000
72,001000000000	0,127944940000	0,000418503000	0,000081636000	0,000150445000
73,000000000000	0,127946350000	0,000426075000	0,000082023000	0,000151099000
74,000000000000	0,127953500000	0,000417421000	0,000082096000	0,000151223000
