#Sample	Not specified
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2750000000.00	3840949549.38	1773092.00000	1771793.00000	1.00073315562
2751000000.00	3840949550.67	1778880.00000	1780042.00000	0.999347206414
2752000000.00	3840949551.95	1763172.00000	1765019.00000	0.998953552341
2753000000.00	3840949553.23	1771168.00000	1772253.00000	0.999387784927
2754000000.00	3840949554.52	1777961.00000	1776635.00000	1.00074635477
2755000000.00	3840949555.80	1766903.00000	1770403.00000	0.998023048989
2756000000.00	3840949557.08	1771403.00000	1770920.00000	1.00027273959
2757000000.00	3840949558.36	1780599.00000	1779036.00000	1.00087856570
2758000000.00	3840949559.64	1770600.00000	1769733.00000	1.00048990441
2759000000.00	3840949560.93	1764494.00000	1763598.00000	1.00050805229
2760000000.00	3840949562.22	1757057.00000	1759942.00000	0.998360741434
2761000000.00	3840949563.50	1768142.00000	1773079.00000	0.997215578099
2762000000.00	3840949564.80	1763157.00000	1765900.00000	0.998446684410
2763000000.00	3840949566.07	1763304.00000	1764170.00000	0.999509117602
2764000000.00	3840949567.35	1761672.00000	1766316.00000	0.997370798883
2765000000.00	3840949568.63	1757899.00000	1758528.00000	0.999642314481
2766000000.00	3840949569.91	1759658.00000	1761782.00000	0.998794402486
2767000000.00	3840949571.20	1757836.00000	1760449.00000	0.998515719569
2768000000.00	3840949572.48	1770342.00000	1772249.00000	0.998923966102
2769000000.00	3840949573.76	1755856.00000	1758705.00000	0.998380058054
2770000000.00	3840949575.04	1764846.00000	1764150.00000	1.00039452428
2771000000.00	3840949576.33	1756750.00000	1758988.00000	0.998727677505
2772000000.00	3840949577.62	1770142.00000	1772379.00000	0.998737854601
2773000000.00	3840949578.89	1759237.00000	1759468.00000	0.999868710315
2774000000.00	3840949580.17	1767891.00000	1767785.00000	1.00005996204
2775000000.00	3840949581.45	1761332.00000	1764042.00000	0.998463755398
2776000000.00	3840949582.73	1774043.00000	1774002.00000	1.00002311159
2777000000.00	3840949584.02	1761542.00000	1762235.00000	0.999606749384
2778000000.00	3840949585.30	1760774.00000	1763421.00000	0.998498940412
2779000000.00	3840949586.58	1756080.00000	1755342.00000	1.00042043089
2780000000.00	3840949587.87	1747643.00000	1752320.00000	0.997330966947
2781000000.00	3840949589.14	1757816.00000	1760103.00000	0.998700644224
2782000000.00	3840949590.42	1759739.00000	1760708.00000	0.999449653208
2783000000.00	3840949591.70	1755029.00000	1757994.00000	0.998313418590
2784000000.00	3840949592.99	1762941.00000	1765647.00000	0.998467417326
2785000000.00	3840949594.28	1766497.00000	1765720.00000	1.00044004712
2786000000.00	3840949595.56	1773340.00000	1777037.00000	0.997919570611
2787000000.00	3840949596.85	1768415.00000	1773032.00000	0.997395986085
2788000000.00	3840949598.13	1760245.00000	1762212.00000	0.998883789238
2789000000.00	3840949599.41	1760368.00000	1763891.00000	0.998002711052
2790000000.00	3840949600.69	1770706.00000	1774196.00000	0.998032911809
2791000000.00	3840949601.97	1771222.00000	1773561.00000	0.998681184352
2792000000.00	3840949603.25	1758986.00000	1758593.00000	1.00022347411
2793000000.00	3840949604.54	1761989.00000	1762549.00000	0.999682278337
2794000000.00	3840949605.82	1767497.00000	1770071.00000	0.998545821043
2795000000.00	3840949607.09	1770857.00000	1772547.00000	0.999046569710
2796000000.00	3840949608.37	1778602.00000	1777955.00000	1.00036390122
2797000000.00	3840949609.65	1760043.00000	1762477.00000	0.998618989070
2798000000.00	3840949610.93	1769951.00000	1772779.00000	0.998404764497
2799000000.00	3840949612.22	1766631.00000	1768663.00000	0.998851109567
2800000000.00	3840949613.50	1760602.00000	1765008.00000	0.997503694034
2801000000.00	3840949614.78	1762575.00000	1767867.00000	0.997006562145
2802000000.00	3840949616.06	1761847.00000	1762654.00000	0.999542167663
2803000000.00	3840949617.35	1757545.00000	1760176.00000	0.998505263110
2804000000.00	3840949618.63	1766294.00000	1769236.00000	0.998337135351
2805000000.00	3840949619.92	1765730.00000	1764943.00000	1.00044590675
2806000000.00	3840949621.20	1763562.00000	1765059.00000	0.999151869711
2807000000.00	3840949622.48	1754888.00000	1755739.00000	0.999515303812
2808000000.00	3840949623.77	1753935.00000	1755926.00000	0.998866125338
2809000000.00	3840949625.05	1757099.00000	1760248.00000	0.998211047534
2810000000.00	3840949626.32	1760407.00000	1765031.00000	0.997380215985
2811000000.00	3840949627.60	1757843.00000	1763754.00000	0.996648625602
2812000000.00	3840949628.88	1756315.00000	1759560.00000	0.998155788947
2813000000.00	3840949630.16	1755877.00000	1762990.00000	0.995965377002
2814000000.00	3840949631.45	1762538.00000	1764886.00000	0.998669602456
2815000000.00	3840949632.72	1755807.00000	1761404.00000	0.996822421205
2816000000.00	3840949634.00	1764184.00000	1768613.00000	0.997495777765
2817000000.00	3840949635.28	1756039.00000	1761245.00000	0.997044136392
2818000000.00	3840949636.57	1763038.00000	1768201.00000	0.997080083090
2819000000.00	3840949637.83	1760616.00000	1765078.00000	0.997472066390
2820000000.00	3840949639.11	1761018.00000	1764907.00000	0.997796484461
2821000000.00	3840949640.39	1766326.00000	1771641.00000	0.996999956537
2822000000.00	3840949641.67	1766261.00000	1769356.00000	0.998250775989
2823000000.00	3840949642.95	1754187.00000	1757236.00000	0.998264888723
2824000000.00	3840949644.25	1764902.00000	1771093.00000	0.996504418458
2825000000.00	3840949645.53	1757889.00000	1762019.00000	0.997656097919
2826000000.00	3840949646.81	1755568.00000	1763395.00000	0.995561402862
2827000000.00	3840949648.09	1755980.00000	1763324.00000	0.995835138636
2828000000.00	3840949649.37	1749836.00000	1756168.00000	0.996394422402
2829000000.00	3840949650.67	1755908.00000	1765901.00000	0.994341132374
2830000000.00	3840949651.94	1756870.00000	1767172.00000	0.994170346746
2831000000.00	3840949653.22	1753019.00000	1763250.00000	0.994197646392
2832000000.00	3840949654.50	1751755.00000	1766681.00000	0.991551389300
2833000000.00	3840949655.78	1747842.00000	1763326.00000	0.991218867073
2834000000.00	3840949657.07	1739020.00000	1755646.00000	0.990529981557
2835000000.00	3840949658.34	1743998.00000	1762933.00000	0.989259376278
2836000000.00	3840949659.63	1741137.00000	1760408.00000	0.989053105871
2837000000.00	3840949660.92	1738116.00000	1762162.00000	0.986354262548
2838000000.00	3840949662.22	1729104.00000	1757550.00000	0.983814969702
2839000000.00	3840949663.50	1736741.00000	1760764.00000	0.986356490705
2840000000.00	3840949664.78	1723661.00000	1749241.00000	0.985376514728
2841000000.00	3840949666.05	1743450.00000	1768038.00000	0.986093059086
2842000000.00	3840949667.33	1744172.00000	1765155.00000	0.988112658662
2843000000.00	3840949668.62	1751922.00000	1774435.00000	0.987312581188
2844000000.00	3840949669.91	1752959.00000	1773950.00000	0.988167084754
2845000000.00	3840949671.18	1746013.00000	1769273.00000	0.986853357283
2846000000.00	3840949672.46	1736386.00000	1765434.00000	0.983546255482
2847000000.00	3840949673.74	1737425.00000	1766813.00000	0.983366660761
2848000000.00	3840949675.03	1730768.00000	1759692.00000	0.983563032622
2849000000.00	3840949676.31	1731659.00000	1761472.00000	0.983074950950
2850000000.00	3840949677.60	1728162.00000	1756977.00000	0.983599671481
2851000000.00	3840949678.88	1738849.00000	1766043.00000	0.984601733933
2852000000.00	3840949680.16	1735710.00000	1758209.00000	0.987203455334
2853000000.00	3840949681.44	1750195.00000	1767648.00000	0.990126427886
2854000000.00	3840949682.71	1750102.00000	1765624.00000	0.991208773782
2855000000.00	3840949683.99	1752112.00000	1766691.00000	0.991747849511
2856000000.00	3840949685.27	1761176.00000	1776914.00000	0.991143071640
2857000000.00	3840949686.55	1749953.00000	1763123.00000	0.992530299928
2858000000.00	3840949687.83	1751880.00000	1764882.00000	0.992632935233
2859000000.00	3840949689.12	1748488.00000	1763585.00000	0.991439596050
2860000000.00	3840949690.41	1741184.00000	1757816.00000	0.990538258839
2861000000.00	3840949691.68	1737727.00000	1755538.00000	0.989854392215
2862000000.00	3840949692.97	1749149.00000	1768499.00000	0.989058517986
