#Sample	Not specified
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2750000000.00	3840943139.27	1828163.00000	1829607.00000	0.999210759469
2751000000.00	3840943140.55	1829111.00000	1828745.00000	1.00020013725
2752000000.00	3840943141.83	1830996.00000	1830944.00000	1.00002840065
2753000000.00	3840943143.11	1831289.00000	1833460.00000	0.998815899992
2754000000.00	3840943144.39	1830317.00000	1829719.00000	1.00032682614
2755000000.00	3840943145.68	1834144.00000	1836814.00000	0.998546396097
2756000000.00	3840943146.96	1826164.00000	1825627.00000	1.00029414552
2757000000.00	3840943148.25	1827146.00000	1827237.00000	0.999950198031
2758000000.00	3840943149.53	1832850.00000	1831792.00000	1.00057757649
2759000000.00	3840943150.81	1830068.00000	1830545.00000	0.999739421866
2760000000.00	3840943152.09	1832220.00000	1833358.00000	0.999379281079
2761000000.00	3840943153.37	1835170.00000	1833937.00000	1.00067232408
2762000000.00	3840943154.66	1833057.00000	1834703.00000	0.999102852069



2763000000.00	3840943155.95	1823083.00000	1825681.00000	0.998576969361
2764000000.00	3840943157.23	1830061.00000	1829910.00000	1.00008251772
2765000000.00	3840943158.52	1824853.00000	1825495.00000	0.999648314567
2766000000.00	3840943159.81	1824440.00000	1827249.00000	0.998462716357
2767000000.00	3840943161.08	1834135.00000	1835001.00000	0.999528065652
2768000000.00	3840943162.36	1818403.00000	1820715.00000	0.998730169192
2769000000.00	3840943163.64	1825965.00000	1828060.00000	0.998853976347
2770000000.00	3840943164.92	1835425.00000	1838082.00000	0.998554471454
2771000000.00	3840943166.21	1828508.00000	1828819.00000	0.999829944899
2772000000.00	3840943167.50	1818489.00000	1823071.00000	0.997486658501
2773000000.00	3840943168.78	1826166.00000	1830186.00000	0.997803501939
2774000000.00	3840943170.07	1834914.00000	1836765.00000	0.998992249961
2775000000.00	3840943171.35	1832336.00000	1835312.00000	0.998378477338
2776000000.00	3840943172.64	1827446.00000	1826689.00000	1.00041441099
2777000000.00	3840943173.93	1821158.00000	1823940.00000	0.998474730528
2778000000.00	3840943175.21	1829557.00000	1827910.00000	1.00090102904
2779000000.00	3840943176.50	1821156.00000	1825681.00000	0.997521472809
2780000000.00	3840943177.78	1827997.00000	1828614.00000	0.999662585980
2781000000.00	3840943179.06	1836083.00000	1835042.00000	1.00056728947
2782000000.00	3840943180.34	1823744.00000	1828891.00000	0.997185726213
2783000000.00	3840943181.62	1830300.00000	1829363.00000	1.00051220015
2784000000.00	3840943182.91	1821082.00000	1820470.00000	1.00033617692
2785000000.00	3840943184.20	1824733.00000	1825481.00000	0.999590244982
2786000000.00	3840943185.49	1820440.00000	1823983.00000	0.998057547685
2787000000.00	3840943186.77	1822987.00000	1826655.00000	0.997991957978
2788000000.00	3840943188.05	1822082.00000	1824186.00000	0.998846608844
2789000000.00	3840943189.34	1825747.00000	1830505.00000	0.997400717288
2790000000.00	3840943190.62	1829556.00000	1832055.00000	0.998635957982
2791000000.00	3840943191.90	1834081.00000	1837882.00000	0.997931858520
2792000000.00	3840943193.19	1824222.00000	1826743.00000	0.998619948181
2793000000.00	3840943194.47	1830291.00000	1834838.00000	0.997521852065
2794000000.00	3840943195.75	1819475.00000	1822012.00000	0.998607583265
2795000000.00	3840943197.04	1823642.00000	1827019.00000	0.998151633891
2796000000.00	3840943198.32	1819308.00000	1822132.00000	0.998450167167
2797000000.00	3840943199.60	1824041.00000	1827337.00000	0.998196282350
2798000000.00	3840943200.89	1820714.00000	1822020.00000	0.999283213137
2799000000.00	3840943202.17	1824443.00000	1827465.00000	0.998346343158
2800000000.00	3840943203.45	1828284.00000	1830376.00000	0.998857065434
2801000000.00	3840943204.73	1828587.00000	1831301.00000	0.998517993492
2802000000.00	3840943206.01	1826296.00000	1831629.00000	0.997088384165
2803000000.00	3840943207.29	1824397.00000	1824630.00000	0.999872302878
2804000000.00	3840943208.57	1826052.00000	1829262.00000	0.998245193963
2805000000.00	3840943209.85	1830196.00000	1831450.00000	0.999315296623
2806000000.00	3840943211.13	1826538.00000	1828264.00000	0.999055935029
2807000000.00	3840943212.41	1834441.00000	1838225.00000	0.997941492472
2808000000.00	3840943213.69	1826358.00000	1830566.00000	0.997701257425
2809000000.00	3840943214.97	1825986.00000	1830332.00000	0.997625567383
2810000000.00	3840943216.25	1832804.00000	1833882.00000	0.999412175920
2811000000.00	3840943217.53	1827679.00000	1833034.00000	0.997078613926
2812000000.00	3840943218.81	1820906.00000	1824555.00000	0.998000060289
2813000000.00	3840943220.10	1829010.00000	1833356.00000	0.997629483854
2814000000.00	3840943221.38	1825766.00000	1831671.00000	0.996776167772
2815000000.00	3840943222.66	1831859.00000	1835967.00000	0.997762487016
2816000000.00	3840943223.93	1824655.00000	1826913.00000	0.998764035288
2817000000.00	3840943225.21	1825636.00000	1829353.00000	0.997968134089
2818000000.00	3840943226.49	1828008.00000	1829189.00000	0.999354358680
2819000000.00	3840943227.77	1827439.00000	1833295.00000	0.996805751393
2820000000.00	3840943229.05	1829585.00000	1833877.00000	0.997659603125
2821000000.00	3840943230.34	1828344.00000	1828651.00000	0.999832116681
2822000000.00	3840943231.62	1831592.00000	1833063.00000	0.999197518034
2823000000.00	3840943232.90	1832418.00000	1836865.00000	0.997579027310
2824000000.00	3840943234.18	1831951.00000	1835325.00000	0.998161633498
2825000000.00	3840943235.47	1827959.00000	1832562.00000	0.997488215951
2826000000.00	3840943236.76	1826216.00000	1828219.00000	0.998904398215
