#Sample	Not specified
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2750000000.00	3840949186.68	1775824.00000	1777449.00000	0.999085768424
2751000000.00	3840949187.96	1764570.00000	1766900.00000	0.998681306243
2752000000.00	3840949189.24	1769238.00000	1769311.00000	0.999958741001
2753000000.00	3840949190.53	1774809.00000	1776184.00000	0.999225868491
2754000000.00	3840949191.82	1776455.00000	1777178.00000	0.999593175247
2755000000.00	3840949193.09	1766478.00000	1768459.00000	0.998879815704
2756000000.00	3840949194.37	1767952.00000	1771265.00000	0.998129585353
2757000000.00	3840949195.66	1768781.00000	1770227.00000	0.999183155607
2758000000.00	3840949196.93	1768210.00000	1769813.00000	0.999094254591
2759000000.00	3840949198.21	1760893.00000	1761919.00000	0.999417680381
2760000000.00	3840949199.49	1763515.00000	1766929.00000	0.998067834078
2761000000.00	3840949200.77	1766490.00000	1767392.00000	0.999489643497
2762000000.00	3840949202.06	1769431.00000	1769797.00000	0.999793196621
2763000000.00	3840949203.33	1771279.00000	1770009.00000	1.00071751048
2764000000.00	3840949204.62	1764352.00000	1760522.00000	1.00217549113
2765000000.00	3840949205.90	1756750.00000	1758192.00000	0.999179839289
2766000000.00	3840949207.18	1764146.00000	1766624.00000	0.998597324615
2767000000.00	3840949208.46	1764252.00000	1769808.00000	0.996860676412
2768000000.00	3840949209.74	1769397.00000	1770651.00000	0.999291785902
2769000000.00	3840949211.03	1756588.00000	1758808.00000	0.998737781497
2770000000.00	3840949212.31	1756034.00000	1756867.00000	0.999525860523
2771000000.00	3840949213.60	1757522.00000	1758208.00000	0.999609830009
2772000000.00	3840949214.89	1764891.00000	1768842.00000	0.997766335263
2773000000.00	3840949216.16	1755825.00000	1754457.00000	1.00077972843
2774000000.00	3840949217.44	1757227.00000	1756797.00000	1.00024476362
2775000000.00	3840949218.73	1768913.00000	1773321.00000	0.997514268426
2776000000.00	3840949220.01	1764860.00000	1767995.00000	0.998226804940
2777000000.00	3840949221.29	1760193.00000	1759950.00000	1.00013807210
2778000000.00	3840949222.57	1758575.00000	1759871.00000	0.999263582388
2779000000.00	3840949223.85	1761485.00000	1764876.00000	0.998078618555
2780000000.00	3840949225.14	1758938.00000	1762214.00000	0.998140974933
2781000000.00	3840949226.42	1773710.00000	1775094.00000	0.999220322980
2782000000.00	3840949227.70	1774807.00000	1773526.00000	1.00072228995
2783000000.00	3840949228.98	1765007.00000	1769091.00000	0.997691469800
2784000000.00	3840949230.26	1763609.00000	1765564.00000	0.998892705107
2785000000.00	3840949231.55	1770626.00000	1771337.00000	0.999598608283
2786000000.00	3840949232.83	1761696.00000	1766287.00000	0.997400762164
2787000000.00	3840949234.11	1765501.00000	1765378.00000	1.00006967346
2788000000.00	3840949235.39	1767662.00000	1769375.00000	0.999031861533
