Versuchsteilnehmer 1: SanC
Versuchsteilnehmer 2: TalH
Versuch: Supraleitung
Startzeit: 19.03.2026 12:56:38
Stoppzeit: 19.03.2026 12:59:34
Probennummer: 
Gatespannung: 
Sweeprate: 
Strom: 
Magnetfeld: 
Temperatur: 
Bemerkung: 
Kommentar: 

Zeit/s          	U_AB [V]          	U_M [V]          	U_Sn [V]          	U_Spule [V]
0,000000000000	0,011963397000	0,502399030000	0,000080285000	0,000002428000
1,000000000000	0,011964557000	0,502244540000	0,000080463000	0,000001951000
2,000000000000	0,011967343000	0,502169030000	0,000080526000	0,000001868000
3,000000000000	0,011968416000	0,502068220000	0,000080243000	0,000002054000
4,000000000000	0,011967950000	0,501952090000	0,000080840000	0,000001982000
5,000000000000	0,011969272000	0,501828420000	0,000080578000	0,000001868000
6,000000000000	0,011968633000	0,501762500000	0,000080149000	0,000001847000
7,000000000000	0,011969272000	0,501680460000	0,000080610000	0,000002054000
8,000000000000	0,011969251000	0,501610050000	0,000080317000	0,000002034000
9,000000000000	0,011969218000	0,501548220000	0,000080735000	0,000002054000
10,000000000000	0,011972156000	0,501439240000	0,000080610000	0,000001951000
11,000000000000	0,011972872000	0,501342710000	0,000080704000	0,000001992000
12,000000000000	0,011975723000	0,501226180000	0,000081301000	0,000001920000
13,000000000000	0,011976156000	0,501159650000	0,000080296000	0,000001878000
14,000000000000	0,011976265000	0,501076580000	0,000080568000	0,000001909000
15,000000000000	0,011978043000	0,501010050000	0,000080976000	0,000001940000
16,000000000000	0,011979788000	0,500874540000	0,000080746000	0,000001774000
17,000000000000	0,011982260000	0,500690670000	0,000080568000	0,000001868000
18,000000000000	0,011983160000	0,500569030000	0,000080421000	0,000001805000
19,000000000000	0,011984721000	0,500443320000	0,000080327000	0,000001224000
20,000000000000	0,011988125000	0,500255970000	0,000079919000	0,000001961000
21,000000000000	0,011988006000	0,500100260000	0,000080306000	0,000001940000
22,000000000000	0,011989578000	0,499933120000	0,000080379000	0,000001878000
23,000000000000	0,011992245000	0,499858220000	0,000080369000	0,000001909000
24,000000000000	0,011992960000	0,499678220000	0,000080526000	0,000002065000
25,000000000000	0,011994391000	0,499505770000	0,000080358000	0,000001795000
26,000000000000	0,011995616000	0,499353530000	0,000080369000	0,000002044000
27,000000000000	0,011996809000	0,499234750000	0,000080693000	0,000001940000
28,000000000000	0,011998348000	0,499040670000	0,000080777000	0,000002210000
29,000000000000	0,012001590000	0,498860670000	0,000080275000	0,000001961000
30,000000000000	0,012001676000	0,498757810000	0,000080191000	0,000001837000
31,000000000000	0,012001893000	0,498690870000	0,000080788000	0,000002065000
32,000000000000	0,012000787000	0,498641080000	0,000080474000	0,000002169000
33,000000000000	0,012001676000	0,498542910000	0,000080285000	0,000001878000
34,000000000000	0,012002685000	0,498440670000	0,000080620000	0,000002075000
35,000000000000	0,012001427000	0,498373320000	0,000079678000	0,000002158000
36,000000000000	0,012002869000	0,498352710000	0,000080788000	0,000001940000
37,000000000000	0,012003389000	0,498291280000	0,000080243000	0,000001930000
38,000000000000	0,012006002000	0,498212920000	0,000080400000	0,000001971000
39,000000000000	0,012007021000	0,498156790000	0,000080945000	0,000002065000
40,000000000000	0,012008615000	0,498059450000	0,000080317000	0,000002054000
41,000000000000	0,012010664000	0,497940670000	0,000080610000	0,000001920000
42,000000000000	0,012011824000	0,497824340000	0,000080055000	0,000001868000
43,000000000000	0,012009308000	0,497705980000	0,000080693000	0,000002117000
44,000000000000	0,012010772000	0,497630670000	0,000080317000	0,000001857000
45,000000000000	0,012011585000	0,497523940000	0,000080285000	0,000001826000
