Versuchsteilnehmer 1: SanC
Versuchsteilnehmer 2: TalH
Versuch: Supraleitung
Startzeit: 19.03.2026 13:54:14
Stoppzeit: 19.03.2026 13:57:02
Probennummer: 
Gatespannung: 
Sweeprate: 
Strom: 
Magnetfeld: 
Temperatur: 
Bemerkung: 
Kommentar: 

Zeit/s          	U_AB [V]          	U_M [V]          	U_Sn [V]          	U_Spule [V]
0,000000000000	0,017159439000	0,221664510000	0,000079657000	0,000002272000
1,000000000000	0,017163211000	0,221640630000	0,000079479000	0,000002200000
2,000000000000	0,017161564000	0,221624100000	0,000079720000	0,000001982000
3,000000000000	0,017163667000	0,221610430000	0,000079416000	0,000002086000
4,000000000000	0,017160263000	0,221605120000	0,000079772000	0,000002179000
5,000000000000	0,017158149000	0,221668190000	0,000079249000	0,000002013000
6,000000000000	0,017162648000	0,221599410000	0,000078851000	0,000023035000
7,001000000000	0,017162312000	0,221603290000	0,000079270000	0,000042916000
8,000000000000	0,017160588000	0,221621250000	0,000080285000	0,000055150000
9,000000000000	0,017159688000	0,221611040000	0,000080652000	0,000055648000
10,000000000000	0,017160566000	0,221584920000	0,000080201000	0,000056084000
11,000000000000	0,017161368000	0,221570020000	0,000080882000	0,000056426000
12,000000000000	0,017161867000	0,221579820000	0,000081112000	0,000056862000
13,000000000000	0,017162398000	0,221565740000	0,000080358000	0,000057235000
14,001000000000	0,017159623000	0,221539410000	0,000081008000	0,000057484000
15,000000000000	0,017162398000	0,221510230000	0,000080369000	0,000058190000
16,000000000000	0,017163515000	0,221514720000	0,000080599000	0,000058086000
17,000000000000	0,017165044000	0,221480840000	0,000080934000	0,000058771000
18,001000000000	0,017164794000	0,221493490000	0,000080851000	0,000059217000
19,000000000000	0,017167721000	0,221461040000	0,000081144000	0,000059632000
20,000000000000	0,017163938000	0,221455120000	0,000080809000	0,000059881000
21,000000000000	0,017166138000	0,221446550000	0,000081395000	0,000060608000
22,000000000000	0,017167765000	0,221413290000	0,000080714000	0,000060794000
23,000000000000	0,017165998000	0,221390230000	0,000080997000	0,000061292000
24,000000000000	0,017167515000	0,221372680000	0,000081144000	0,000061490000
25,000000000000	0,017167244000	0,221386960000	0,000081468000	0,000062019000
26,000000000000	0,017166670000	0,221359000000	0,000081552000	0,000062247000
27,000000000000	0,017166214000	0,221361450000	0,000081636000	0,000062911000
28,000000000000	0,017169781000	0,221307980000	0,000081929000	0,000063357000
