#Sample	Not specified
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2750000000.00	3840956322.63	1663350.00000	1665964.00000	0.998430938484
2751000000.00	3840956323.92	1669704.00000	1669929.00000	0.999865263733
2752000000.00	3840956325.20	1671382.00000	1674339.00000	0.998233929927
2753000000.00	3840956326.48	1656669.00000	1657084.00000	0.999749560071
2754000000.00	3840956327.77	1657117.00000	1656519.00000	1.00036099797
2755000000.00	3840956329.05	1652728.00000	1656137.00000	0.997941595411
2756000000.00	3840956330.33	1666432.00000	1667635.00000	0.999278619122
2757000000.00	3840956331.62	1638596.00000	1638216.00000	1.00023195964
2758000000.00	3840956332.90	1642067.00000	1642569.00000	0.999694381180
2759000000.00	3840956334.18	1637182.00000	1638954.00000	0.998918822615
2760000000.00	3840956335.46	1629784.00000	1630179.00000	0.999757695321
2761000000.00	3840956336.75	1637580.00000	1637156.00000	1.00025898570
2762000000.00	3840956338.03	1644790.00000	1647035.00000	0.998636944570
2763000000.00	3840956339.32	1646002.00000	1646813.00000	0.999507533642
2764000000.00	3840956340.59	1644906.00000	1643626.00000	1.00077876597
2765000000.00	3840956341.87	1643681.00000	1646822.00000	0.998092690042
2766000000.00	3840956343.15	1637398.00000	1637736.00000	0.999793617531
2767000000.00	3840956344.43	1639513.00000	1640186.00000	0.999589680683
2768000000.00	3840956345.72	1627179.00000	1628868.00000	0.998963083565
2769000000.00	3840956347.00	1635128.00000	1634808.00000	1.00019574164
2770000000.00	3840956348.28	1642061.00000	1646656.00000	0.997209496094
2771000000.00	3840956349.56	1645786.00000	1646457.00000	0.999592458230
2772000000.00	3840956350.85	1640771.00000	1641919.00000	0.999300818128
2773000000.00	3840956352.14	1641148.00000	1640673.00000	1.00028951534
2774000000.00	3840956353.42	1644139.00000	1644292.00000	0.999906950834
2775000000.00	3840956354.70	1635527.00000	1633953.00000	1.00096330800
2776000000.00	3840956355.98	1638211.00000	1639507.00000	0.999209518471
2777000000.00	3840956357.26	1646999.00000	1649047.00000	0.998758070570
2778000000.00	3840956358.54	1649414.00000	1652667.00000	0.998031666391
2779000000.00	3840956359.82	1648625.00000	1647147.00000	1.00089730910
2780000000.00	3840956361.10	1641138.00000	1639693.00000	1.00088126253
2781000000.00	3840956362.38	1647150.00000	1649423.00000	0.998621942340
2782000000.00	3840956363.66	1632928.00000	1634394.00000	0.999103031460
2783000000.00	3840956364.94	1642701.00000	1641188.00000	1.00092189317
