#Sample	Not specified
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2750000000.00	3840957757.81	1618142.00000	1619759.00000	0.999001703340
2751000000.00	3840957759.11	1619705.00000	1620215.00000	0.999685226961
2752000000.00	3840957760.39	1611397.00000	1614881.00000	0.997842565489
2753000000.00	3840957761.67	1600322.00000	1599367.00000	1.00059711123
2754000000.00	3840957762.95	1611130.00000	1612496.00000	0.999152866116
2755000000.00	3840957764.23	1608196.00000	1611331.00000	0.998054403471
2756000000.00	3840957765.51	1614859.00000	1614538.00000	1.00019881849
2757000000.00	3840957766.79	1609620.00000	1609045.00000	1.00035735483
2758000000.00	3840957768.07	1621897.00000	1623131.00000	0.999239740970
2759000000.00	3840957769.35	1614800.00000	1617098.00000	0.998578935847
2760000000.00	3840957770.62	1612883.00000	1612726.00000	1.00009735070
2761000000.00	3840957771.90	1615089.00000	1615585.00000	0.999692990465
2762000000.00	3840957773.18	1617401.00000	1616320.00000	1.00066880321
2763000000.00	3840957774.46	1618503.00000	1619248.00000	0.999539909884
2764000000.00	3840957775.74	1612081.00000	1612887.00000	0.999500274973
2765000000.00	3840957777.03	1621837.00000	1623827.00000	0.998774499993
2766000000.00	3840957778.30	1619537.00000	1620027.00000	0.999697535905
2767000000.00	3840957779.58	1612521.00000	1612144.00000	1.00023385008
2768000000.00	3840957780.86	1616176.00000	1615658.00000	1.00032061241
2769000000.00	3840957782.15	1613087.00000	1615084.00000	0.998763531804
2770000000.00	3840957783.43	1614985.00000	1615044.00000	0.999963468488
2771000000.00	3840957784.70	1615437.00000	1617625.00000	0.998647399737
2772000000.00	3840957786.00	1612261.00000	1613875.00000	0.998999922547
2773000000.00	3840957787.27	1611095.00000	1612365.00000	0.999212337157
2774000000.00	3840957788.55	1610056.00000	1611137.00000	0.999329045264
2775000000.00	3840957789.83	1601547.00000	1606827.00000	0.996714020862
2776000000.00	3840957791.12	1626480.00000	1627110.00000	0.999612810443
2777000000.00	3840957792.40	1620689.00000	1622648.00000	0.998792714131
2778000000.00	3840957793.68	1615436.00000	1617162.00000	0.998932698147
2779000000.00	3840957794.95	1616205.00000	1618500.00000	0.998582020389
2780000000.00	3840957796.23	1622252.00000	1620587.00000	1.00102740550
2781000000.00	3840957797.52	1614750.00000	1616111.00000	0.999157854875
2782000000.00	3840957798.81	1618392.00000	1620587.00000	0.998645552507
2783000000.00	3840957800.10	1613250.00000	1615250.00000	0.998761801579
2784000000.00	3840957801.38	1615193.00000	1614413.00000	1.00048314774
2785000000.00	3840957802.67	1619987.00000	1618649.00000	1.00082661528
2786000000.00	3840957803.95	1628363.00000	1627227.00000	1.00069812018
2787000000.00	3840957805.24	1616862.00000	1618106.00000	0.999231199934
2788000000.00	3840957806.51	1617378.00000	1619062.00000	0.998959891592
2789000000.00	3840957807.79	1621230.00000	1623935.00000	0.998334292937
2790000000.00	3840957809.07	1624563.00000	1624045.00000	1.00031895668
2791000000.00	3840957810.35	1628043.00000	1627535.00000	1.00031212846
2792000000.00	3840957811.63	1618503.00000	1617213.00000	1.00079766858
2793000000.00	3840957812.92	1624511.00000	1625257.00000	0.999540995670
2794000000.00	3840957814.20	1609808.00000	1609893.00000	0.999947201460
2795000000.00	3840957815.47	1611801.00000	1613119.00000	0.999182949305
2796000000.00	3840957816.76	1623312.00000	1623980.00000	0.999588664885
2797000000.00	3840957818.03	1609248.00000	1610665.00000	0.999120239156
2798000000.00	3840957819.32	1611204.00000	1611608.00000	0.999749318693
2799000000.00	3840957820.59	1610898.00000	1611316.00000	0.999740584715
2800000000.00	3840957821.87	1617207.00000	1618689.00000	0.999084444263
2801000000.00	3840957823.15	1616750.00000	1618743.00000	0.998768797765
2802000000.00	3840957824.43	1617084.00000	1616796.00000	1.00017813008
2803000000.00	3840957825.71	1606365.00000	1608599.00000	0.998611213858
2804000000.00	3840957826.99	1609924.00000	1613108.00000	0.998026170597
2805000000.00	3840957828.28	1606587.00000	1608874.00000	0.998578508945
2806000000.00	3840957829.55	1610539.00000	1612243.00000	0.998943087363
2807000000.00	3840957830.83	1611485.00000	1613924.00000	0.998488776423
2808000000.00	3840957832.12	1619056.00000	1623763.00000	0.997101177943
2809000000.00	3840957833.40	1614893.00000	1619935.00000	0.996887529438
2810000000.00	3840957834.69	1617228.00000	1622898.00000	0.996506249931
2811000000.00	3840957835.97	1617383.00000	1618484.00000	0.999319733776
2812000000.00	3840957837.25	1610049.00000	1614290.00000	0.997372838833
2813000000.00	3840957838.53	1619793.00000	1621029.00000	0.999237521352
2814000000.00	3840957839.81	1612160.00000	1614787.00000	0.998373160051
2815000000.00	3840957841.08	1610506.00000	1612143.00000	0.998984581393
2816000000.00	3840957842.36	1609668.00000	1614971.00000	0.996716349705
