#Sample	Not specified
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2750000000.00	3840957035.45	1629490.00000	1632925.00000	0.997896412879
2751000000.00	3840957036.74	1620895.00000	1623326.00000	0.998502457301
2752000000.00	3840957038.02	1617568.00000	1618066.00000	0.999692225163
2753000000.00	3840957039.30	1621772.00000	1623446.00000	0.998968860067
2754000000.00	3840957040.58	1618399.00000	1618843.00000	0.999725730043
2755000000.00	3840957041.88	1613086.00000	1612876.00000	1.00013020220
2756000000.00	3840957043.17	1624905.00000	1626794.00000	0.998838820404
2757000000.00	3840957044.45	1626417.00000	1624589.00000	1.00112520767
2758000000.00	3840957045.73	1629891.00000	1630692.00000	0.999508797492
2759000000.00	3840957047.00	1621974.00000	1622790.00000	0.999497162295
2760000000.00	3840957048.28	1624331.00000	1623928.00000	1.00024816371
2761000000.00	3840957049.56	1634291.00000	1637439.00000	0.998077485635
2762000000.00	3840957050.84	1638616.00000	1640778.00000	0.998682332406
2763000000.00	3840957052.14	1624276.00000	1627125.00000	0.998249058923
2764000000.00	3840957053.41	1628356.00000	1630522.00000	0.998671591061
2765000000.00	3840957054.70	1624555.00000	1627161.00000	0.998398437524
2766000000.00	3840957055.98	1625408.00000	1628036.00000	0.998385785081
2767000000.00	3840957057.26	1621677.00000	1621943.00000	0.999835999169
2768000000.00	3840957058.54	1627077.00000	1630339.00000	0.997999189126
2769000000.00	3840957059.82	1621551.00000	1620746.00000	1.00049668486
2770000000.00	3840957061.10	1621361.00000	1621887.00000	0.999675686407
2771000000.00	3840957062.39	1627450.00000	1627523.00000	0.999955146563
2772000000.00	3840957063.68	1630576.00000	1632944.00000	0.998549858415
2773000000.00	3840957064.96	1633510.00000	1635234.00000	0.998945716637
2774000000.00	3840957066.24	1619630.00000	1621294.00000	0.998973659312
2775000000.00	3840957067.53	1614918.00000	1617868.00000	0.998176612678
2776000000.00	3840957068.81	1626754.00000	1627658.00000	0.999444600770
2777000000.00	3840957070.09	1627889.00000	1630622.00000	0.998323952455
2778000000.00	3840957071.37	1622146.00000	1620487.00000	1.00102376631
2779000000.00	3840957072.65	1624740.00000	1628047.00000	0.997968731861
2780000000.00	3840957073.93	1623339.00000	1623235.00000	1.00006406959
2781000000.00	3840957075.21	1616961.00000	1617571.00000	0.999622891360
2782000000.00	3840957076.49	1621988.00000	1623532.00000	0.999048987023
2783000000.00	3840957077.77	1619862.00000	1622640.00000	0.998287975152
2784000000.00	3840957079.05	1620719.00000	1622137.00000	0.999125844488
2785000000.00	3840957080.34	1625482.00000	1627608.00000	0.998693788676
2786000000.00	3840957081.62	1628133.00000	1626598.00000	1.00094368738
2787000000.00	3840957082.90	1626287.00000	1625178.00000	1.00068238679
2788000000.00	3840957084.18	1616563.00000	1620315.00000	0.997684400873
2789000000.00	3840957085.46	1620700.00000	1620564.00000	1.00008392140
2790000000.00	3840957086.74	1620137.00000	1620017.00000	1.00007407330
2791000000.00	3840957088.02	1629351.00000	1631282.00000	0.998816268432
2792000000.00	3840957089.30	1623434.00000	1625107.00000	0.998970529325
2793000000.00	3840957090.58	1627303.00000	1629933.00000	0.998386436743
2794000000.00	3840957091.86	1619835.00000	1621550.00000	0.998942369955
2795000000.00	3840957093.14	1623298.00000	1625373.00000	0.998723369959
2796000000.00	3840957094.43	1621032.00000	1621896.00000	0.999467290135
2797000000.00	3840957095.71	1624858.00000	1625414.00000	0.999657933302
2798000000.00	3840957096.98	1619091.00000	1619447.00000	0.999780171873
2799000000.00	3840957098.27	1623926.00000	1624590.00000	0.999591281493
2800000000.00	3840957099.55	1632164.00000	1630951.00000	1.00074373786
2801000000.00	3840957100.83	1621171.00000	1620822.00000	1.00021532284
2802000000.00	3840957102.12	1623159.00000	1627467.00000	0.997352941719
2803000000.00	3840957103.39	1627660.00000	1628587.00000	0.999430794916
2804000000.00	3840957104.67	1616730.00000	1618584.00000	0.998854554351
2805000000.00	3840957105.95	1631632.00000	1634605.00000	0.998181211975
2806000000.00	3840957107.24	1625393.00000	1628573.00000	0.998047370305
2807000000.00	3840957108.52	1618357.00000	1620726.00000	0.998538309375
2808000000.00	3840957109.80	1615840.00000	1617969.00000	0.998684152787
2809000000.00	3840957111.08	1622163.00000	1625222.00000	0.998117795600
2810000000.00	3840957112.37	1611958.00000	1613317.00000	0.999157636100
2811000000.00	3840957113.65	1621888.00000	1624141.00000	0.998612805169
2812000000.00	3840957114.93	1617277.00000	1622108.00000	0.997021776602
2813000000.00	3840957116.22	1627833.00000	1631970.00000	0.997465026931
2814000000.00	3840957117.50	1616777.00000	1617645.00000	0.999463417499
2815000000.00	3840957118.78	1620331.00000	1625905.00000	0.996571755422
2816000000.00	3840957120.07	1616142.00000	1622632.00000	0.996000325397
2817000000.00	3840957121.35	1621012.00000	1627703.00000	0.995889299215
2818000000.00	3840957122.63	1607276.00000	1617226.00000	0.993847489467
2819000000.00	3840957123.91	1619499.00000	1625158.00000	0.996517877031
2820000000.00	3840957125.19	1614365.00000	1619686.00000	0.996714795337
2821000000.00	3840957126.47	1606853.00000	1614597.00000	0.995203756727
2822000000.00	3840957127.75	1607812.00000	1621380.00000	0.991631819808
2823000000.00	3840957129.04	1612310.00000	1629481.00000	0.989462288913
2824000000.00	3840957130.32	1608506.00000	1626910.00000	0.988687757774
2825000000.00	3840957131.60	1606111.00000	1624661.00000	0.988582233463
2826000000.00	3840957132.89	1601711.00000	1624634.00000	0.985890360537
2827000000.00	3840957134.17	1595688.00000	1618288.00000	0.986034624245
2828000000.00	3840957135.45	1599023.00000	1618354.00000	0.988055147390
2829000000.00	3840957136.73	1605703.00000	1626792.00000	0.987036449651
2830000000.00	3840957138.02	1606366.00000	1623371.00000	0.989524883714
2831000000.00	3840957139.30	1600592.00000	1619116.00000	0.988559189088
2832000000.00	3840957140.58	1606658.00000	1623424.00000	0.989672445399
2833000000.00	3840957141.87	1604005.00000	1619839.00000	0.990224954455
2834000000.00	3840957143.15	1606304.00000	1626571.00000	0.987540045900
2835000000.00	3840957144.43	1603134.00000	1620492.00000	0.989288438326
2836000000.00	3840957145.71	1594842.00000	1617196.00000	0.986177309368
2837000000.00	3840957147.00	1604472.00000	1630258.00000	0.984182871668
2838000000.00	3840957148.27	1603702.00000	1625550.00000	0.986559625973
2839000000.00	3840957149.55	1602224.00000	1627266.00000	0.984610997833
2840000000.00	3840957150.83	1599678.00000	1624058.00000	0.984988220864
2841000000.00	3840957152.11	1605217.00000	1626885.00000	0.986681295851
2842000000.00	3840957153.39	1600947.00000	1618076.00000	0.989413970666
2843000000.00	3840957154.67	1607326.00000	1626854.00000	0.987996464342
2844000000.00	3840957155.95	1601805.00000	1616237.00000	0.991070616500
2845000000.00	3840957157.23	1607269.00000	1626290.00000	0.988304054013
2846000000.00	3840957158.51	1607620.00000	1627237.00000	0.987944595655
2847000000.00	3840957159.79	1605330.00000	1628401.00000	0.985832113834
2848000000.00	3840957161.07	1589746.00000	1615636.00000	0.983975350883
2849000000.00	3840957162.35	1611877.00000	1633274.00000	0.986899320016
2850000000.00	3840957163.63	1595200.00000	1614413.00000	0.988099079975
2851000000.00	3840957164.91	1596862.00000	1614766.00000	0.988912325377
2852000000.00	3840957166.19	1600353.00000	1617397.00000	0.989462080120
2853000000.00	3840957167.48	1602495.00000	1618177.00000	0.990308847549
2854000000.00	3840957168.76	1603449.00000	1613574.00000	0.993725109601
2855000000.00	3840957170.04	1615493.00000	1625475.00000	0.993859025823
2856000000.00	3840957171.32	1614694.00000	1623854.00000	0.994359098786
2857000000.00	3840957172.60	1618293.00000	1624605.00000	0.996114747893
2858000000.00	3840957173.88	1619508.00000	1628003.00000	0.994781950648
2859000000.00	3840957175.16	1619441.00000	1624281.00000	0.997020220024
2860000000.00	3840957176.45	1618112.00000	1624873.00000	0.995839059422
2861000000.00	3840957177.74	1621211.00000	1625639.00000	0.997276148025
2862000000.00	3840957179.02	1623809.00000	1628745.00000	0.996969445800
2863000000.00	3840957180.30	1626145.00000	1632194.00000	0.996293945450
2864000000.00	3840957181.58	1620054.00000	1623164.00000	0.998083989049
2865000000.00	3840957182.86	1619097.00000	1623158.00000	0.997498087062
2866000000.00	3840957184.15	1616783.00000	1618881.00000	0.998704043101
2867000000.00	3840957185.43	1617601.00000	1621140.00000	0.997816968306
2868000000.00	3840957186.71	1619589.00000	1626021.00000	0.996044331531
2869000000.00	3840957187.99	1623866.00000	1630089.00000	0.996182417034
2870000000.00	3840957189.27	1623169.00000	1625432.00000	0.998607754738
2871000000.00	3840957190.55	1624540.00000	1626091.00000	0.999046178842
2872000000.00	3840957191.83	1610682.00000	1612772.00000	0.998704094565
2873000000.00	3840957193.11	1610806.00000	1611705.00000	0.999442205615
2874000000.00	3840957194.39	1620808.00000	1623203.00000	0.998524522195
2875000000.00	3840957195.66	1609368.00000	1615478.00000	0.996217837693
2876000000.00	3840957196.94	1616642.00000	1617995.00000	0.999163779863
2877000000.00	3840957198.22	1619203.00000	1622115.00000	0.998204812852
2878000000.00	3840957199.50	1620310.00000	1623438.00000	0.998073224848
2879000000.00	3840957200.78	1618353.00000	1624759.00000	0.996057261415
2880000000.00	3840957202.06	1617314.00000	1623376.00000	0.996265806566
2881000000.00	3840957203.34	1622325.00000	1628564.00000	0.996169017613
2882000000.00	3840957204.62	1622407.00000	1629356.00000	0.995735124798
2883000000.00	3840957205.90	1613077.00000	1618436.00000	0.996688778549
2884000000.00	3840957207.18	1618515.00000	1623278.00000	0.997065813742
2885000000.00	3840957208.46	1623921.00000	1631341.00000	0.995451594731
2886000000.00	3840957209.74	1615541.00000	1626497.00000	0.993264051517
2887000000.00	3840957211.02	1617161.00000	1628421.00000	0.993085326215
2888000000.00	3840957212.31	1609462.00000	1623582.00000	0.991303180252
2889000000.00	3840957213.59	1602234.00000	1618652.00000	0.989856992114
2890000000.00	3840957214.87	1602116.00000	1622753.00000	0.987282722632
2891000000.00	3840957216.15	1599797.00000	1624223.00000	0.984961424632
2892000000.00	3840957217.43	1602068.00000	1628123.00000	0.983996909324
2893000000.00	3840957218.71	1609037.00000	1629584.00000	0.987391260592
2894000000.00	3840957219.99	1597606.00000	1623733.00000	0.983909300359
2895000000.00	3840957221.27	1594284.00000	1617197.00000	0.985831658110
2896000000.00	3840957222.55	1599541.00000	1623411.00000	0.985296391364
2897000000.00	3840957223.83	1603268.00000	1623339.00000	0.987635977451
2898000000.00	3840957225.12	1601828.00000	1624120.00000	0.986274413221
2899000000.00	3840957226.40	1601254.00000	1625349.00000	0.985175491541
2900000000.00	3840957227.69	1594067.00000	1616848.00000	0.985910240171
2901000000.00	3840957228.97	1598178.00000	1623787.00000	0.984228842822
2902000000.00	3840957230.26	1599887.00000	1627937.00000	0.982769603492
2903000000.00	3840957231.54	1597220.00000	1622205.00000	0.984598124158
2904000000.00	3840957232.82	1603202.00000	1629290.00000	0.983988117524
2905000000.00	3840957234.10	1604599.00000	1629106.00000	0.984956779976
2906000000.00	3840957235.38	1612013.00000	1633849.00000	0.986635239854
2907000000.00	3840957236.65	1601264.00000	1623570.00000	0.986261140573
2908000000.00	3840957237.93	1611383.00000	1629368.00000	0.988961977896
2909000000.00	3840957239.21	1612581.00000	1631659.00000	0.988307605940
2910000000.00	3840957240.50	1608134.00000	1630586.00000	0.986230717055
2911000000.00	3840957241.79	1605373.00000	1626016.00000	0.987304552969
2912000000.00	3840957243.06	1604655.00000	1626076.00000	0.986826568992
2913000000.00	3840957244.33	1602638.00000	1623860.00000	0.986931139384
2914000000.00	3840957245.61	1601373.00000	1619903.00000	0.988561043470
2915000000.00	3840957246.89	1617645.00000	1634712.00000	0.989559628852
2916000000.00	3840957248.17	1607863.00000	1626259.00000	0.988688148690
2917000000.00	3840957249.45	1612381.00000	1625951.00000	0.991654115038
2918000000.00	3840957250.73	1618721.00000	1629496.00000	0.993387525959
2919000000.00	3840957252.02	1613549.00000	1622427.00000	0.994527951026
2920000000.00	3840957253.30	1606289.00000	1615063.00000	0.994567394585
2921000000.00	3840957254.58	1618477.00000	1624603.00000	0.996229232619
2922000000.00	3840957255.86	1623012.00000	1628813.00000	0.996438510744
2923000000.00	3840957257.14	1616617.00000	1620191.00000	0.997794087240
2924000000.00	3840957258.42	1621455.00000	1628122.00000	0.995905098021
2925000000.00	3840957259.70	1624295.00000	1627579.00000	0.997982279201
2926000000.00	3840957260.98	1625091.00000	1630634.00000	0.996600708681
2927000000.00	3840957262.26	1624740.00000	1629092.00000	0.997328573217
2928000000.00	3840957263.54	1626860.00000	1627520.00000	0.999594475029
2929000000.00	3840957264.82	1620756.00000	1622762.00000	0.998763835978
2930000000.00	3840957266.11	1629828.00000	1632857.00000	0.998144969217
2931000000.00	3840957267.39	1628478.00000	1630196.00000	0.998946138992
2932000000.00	3840957268.66	1629408.00000	1631821.00000	0.998521283891
2933000000.00	3840957269.94	1628608.00000	1632883.00000	0.997381931222
2934000000.00	3840957271.22	1632819.00000	1634439.00000	0.999008834224
2935000000.00	3840957272.50	1647809.00000	1648581.00000	0.999531718490
2936000000.00	3840957273.78	1634519.00000	1637925.00000	0.997920539707
2937000000.00	3840957275.07	1625974.00000	1628152.00000	0.998662287059
2938000000.00	3840957276.35	1625296.00000	1628479.00000	0.998045415385
2939000000.00	3840957277.63	1629687.00000	1632708.00000	0.998149699763
2940000000.00	3840957278.90	1630466.00000	1630320.00000	1.00008955297
2941000000.00	3840957280.18	1625788.00000	1626392.00000	0.999628625817
2942000000.00	3840957281.46	1632116.00000	1633268.00000	0.999294665664
2943000000.00	3840957282.74	1637034.00000	1639772.00000	0.998330255670
2944000000.00	3840957284.02	1641510.00000	1642898.00000	0.999155151446
2945000000.00	3840957285.30	1638493.00000	1638713.00000	0.999865748304
2946000000.00	3840957286.58	1636641.00000	1634672.00000	1.00120452299
2947000000.00	3840957287.86	1632460.00000	1632295.00000	1.00010108467
2948000000.00	3840957289.15	1627872.00000	1628258.00000	0.999762936832
2949000000.00	3840957290.43	1623116.00000	1626199.00000	0.998104168063
2950000000.00	3840957291.71	1634821.00000	1633112.00000	1.00104646834
2951000000.00	3840957292.99	1630437.00000	1629524.00000	1.00056028632
2952000000.00	3840957294.27	1621453.00000	1623453.00000	0.998768057960
2953000000.00	3840957295.56	1628019.00000	1629060.00000	0.999360981179
2954000000.00	3840957296.85	1618280.00000	1621013.00000	0.998314017223
2955000000.00	3840957298.13	1612809.00000	1612073.00000	1.00045655501
2956000000.00	3840957299.41	1629044.00000	1631068.00000	0.998759095268
2957000000.00	3840957300.69	1631145.00000	1631732.00000	0.999640259552
2958000000.00	3840957301.97	1620935.00000	1622588.00000	0.998981257103
2959000000.00	3840957303.26	1618894.00000	1621513.00000	0.998384841811
2960000000.00	3840957304.56	1617717.00000	1618548.00000	0.999486576858
2961000000.00	3840957305.85	1622212.00000	1623649.00000	0.999114956496
2962000000.00	3840957307.13	1621544.00000	1622153.00000	0.999624573021
2963000000.00	3840957308.42	1638463.00000	1638788.00000	0.999801682707
2964000000.00	3840957309.70	1627214.00000	1628006.00000	0.999513515306
2965000000.00	3840957310.98	1636864.00000	1638946.00000	0.998729671386
2966000000.00	3840957312.26	1626142.00000	1624506.00000	1.00100707538
2967000000.00	3840957313.54	1631668.00000	1637760.00000	0.996280285268
2968000000.00	3840957314.81	1630667.00000	1630912.00000	0.999849777303
2969000000.00	3840957316.09	1635330.00000	1635163.00000	1.00010213049
2970000000.00	3840957317.37	1629589.00000	1631864.00000	0.998605888726
2971000000.00	3840957318.65	1636490.00000	1635310.00000	1.00072157573
2972000000.00	3840957319.93	1629078.00000	1629695.00000	0.999621401551
2973000000.00	3840957321.21	1628445.00000	1630052.00000	0.999014141880
2974000000.00	3840957322.49	1636923.00000	1639707.00000	0.998302135686
2975000000.00	3840957323.77	1627612.00000	1628844.00000	0.999243635363
2976000000.00	3840957325.05	1619506.00000	1622633.00000	0.998072885243
2977000000.00	3840957326.33	1626604.00000	1627142.00000	0.999669358913
2978000000.00	3840957327.61	1626759.00000	1628139.00000	0.999152406521
2979000000.00	3840957328.90	1629932.00000	1631566.00000	0.998998508182
2980000000.00	3840957330.18	1625651.00000	1625433.00000	1.00013411811
2981000000.00	3840957331.47	1630445.00000	1632368.00000	0.998821956814
2982000000.00	3840957332.75	1623888.00000	1627429.00000	0.997824175433
2983000000.00	3840957334.03	1621788.00000	1622382.00000	0.999633871678
2984000000.00	3840957335.31	1630030.00000	1632444.00000	0.998521235644
2985000000.00	3840957336.59	1639922.00000	1640523.00000	0.999633653414
2986000000.00	3840957337.87	1628677.00000	1626486.00000	1.00134707584
2987000000.00	3840957339.17	1627865.00000	1629348.00000	0.999089819977
2988000000.00	3840957340.47	1636564.00000	1637947.00000	0.999155650335
2989000000.00	3840957341.75	1632810.00000	1632691.00000	1.00007288581
2990000000.00	3840957343.04	1633001.00000	1633029.00000	0.999982853948
2991000000.00	3840957344.32	1629418.00000	1627838.00000	1.00097061255
2992000000.00	3840957345.61	1636728.00000	1638520.00000	0.998906330103
2993000000.00	3840957346.89	1630856.00000	1628613.00000	1.00137724555
2994000000.00	3840957348.18	1627177.00000	1630985.00000	0.997665214579
2995000000.00	3840957349.46	1625202.00000	1627349.00000	0.998680676364
2996000000.00	3840957350.74	1630919.00000	1632041.00000	0.999312517271
2997000000.00	3840957352.02	1635557.00000	1635802.00000	0.999850226372
2998000000.00	3840957353.30	1625020.00000	1626022.00000	0.999383772175
2999000000.00	3840957354.59	1630345.00000	1630287.00000	1.00003557656
3000000000.00	3840957355.87	1640469.00000	1637735.00000	1.00166937875
