#Sample	Not specified
RF-Frequency	Timestamp	Photon Counter1 CH A	Photon Counter1 CH B	Photon Counter1 Ratio
Hz	s since 1904-01-01 12amUTC	counts	counts	a.u.
2750000000.00	3840958144.42	1616832.00000	1619232.00000	0.998517815853
2751000000.00	3840958145.72	1617022.00000	1617177.00000	0.999904153967
2752000000.00	3840958147.00	1607454.00000	1606813.00000	1.00039892632
2753000000.00	3840958148.29	1606703.00000	1610153.00000	0.997857346476
2754000000.00	3840958149.57	1599941.00000	1602024.00000	0.998699769791
2755000000.00	3840958150.85	1612750.00000	1612920.00000	0.999894601096
2756000000.00	3840958152.13	1607301.00000	1608963.00000	0.998967036532
2757000000.00	3840958153.42	1601576.00000	1603845.00000	0.998585274762
2758000000.00	3840958154.70	1617506.00000	1618526.00000	0.999369796963
2759000000.00	3840958155.98	1612785.00000	1612102.00000	1.00042367046
2760000000.00	3840958157.26	1617626.00000	1616951.00000	1.00041745235
2761000000.00	3840958158.54	1613997.00000	1617901.00000	0.997586996979
2762000000.00	3840958159.82	1622572.00000	1622581.00000	0.999994453282
2763000000.00	3840958161.10	1619766.00000	1621098.00000	0.999178334684
2764000000.00	3840958162.38	1620060.00000	1621982.00000	0.998815030006
2765000000.00	3840958163.66	1617723.00000	1616428.00000	1.00080114920
2766000000.00	3840958164.94	1621597.00000	1621009.00000	1.00036273704
2767000000.00	3840958166.22	1620189.00000	1618068.00000	1.00131082254
2768000000.00	3840958167.50	1615786.00000	1615893.00000	0.999933782744
2769000000.00	3840958168.78	1602664.00000	1607408.00000	0.997048664683
2770000000.00	3840958170.06	1609601.00000	1610455.00000	0.999469715081
2771000000.00	3840958171.34	1606390.00000	1605564.00000	1.00051446096
2772000000.00	3840958172.63	1599145.00000	1599486.00000	0.999786806512
2773000000.00	3840958173.91	1605767.00000	1609828.00000	0.997477370253
2774000000.00	3840958175.19	1609281.00000	1610653.00000	0.999148171580
2775000000.00	3840958176.47	1596973.00000	1597548.00000	0.999640073413
2776000000.00	3840958177.76	1603448.00000	1605263.00000	0.998869344151
2777000000.00	3840958179.04	1616332.00000	1616521.00000	0.999883082249
2778000000.00	3840958180.33	1608696.00000	1612015.00000	0.997941086156
2779000000.00	3840958181.61	1623464.00000	1622606.00000	1.00052877901
2780000000.00	3840958182.88	1617412.00000	1619609.00000	0.998643499758
2781000000.00	3840958184.17	1618818.00000	1618262.00000	1.00034357848
2782000000.00	3840958185.45	1610838.00000	1611822.00000	0.999389510752
2783000000.00	3840958186.73	1611784.00000	1613519.00000	0.998924710524
2784000000.00	3840958188.01	1615651.00000	1614882.00000	1.00047619578
2785000000.00	3840958189.29	1606194.00000	1607970.00000	0.998895501782
2786000000.00	3840958190.57	1602815.00000	1601882.00000	1.00058243991
